id,business_name,contractor_license_number,contractor_license_type_code,contractor_license_type_code_desc,address_line_1,address2,city,state,zip,phone_number,license_effective_date,license_expiration_date,business_type_code,business_type_code_desc,specialty_code1,specialty_code1_desc,specialty_code2,specialty_code2_desc,ubi,primary_principal_name,status_code,contractor_license_status,contractor_license_suspend_date,is_home_contractor,mailer_category,priority_category,website_url,website_status,business_description,tagline,established_year,years_in_business,services_offered,service_categories,specializations,website_email,website_phone,physical_address,residential_focus,commercial_focus,emergency_services,free_estimates,warranty_offered,confidence_score,classification_confidence,website_confidence,processing_status,last_processed,manual_review_needed,manual_review_reason,review_status,reviewed_by,reviewed_at,address_line_1,zip_code
5740,ADVANCED TECHNOLOGY CONST CORP,,,CONSTRUCTION CONTRACTOR,,,TACOMA,WA,,(253) 203-7020,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedtechnologyco.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:49,,,,,,,
5681,ADVANCED PNEUMATIC TUBES INC,,,CONSTRUCTION CONTRACTOR,,,Bonney Lake,WA,,(951) 735-4540,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedpneumatictub.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:37,,,,,,,
5741,ADVANCED TECHNOLOGY GROUP INC,,,CONSTRUCTION CONTRACTOR,,,HILLSBORO,OR,,(503) 693-9209,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedtechnologygr.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:49,,,,,,,
5743,ADVANCED TILE MARBLE/GRNT INC,,,CONSTRUCTION CONTRACTOR,,,KENT,WA,,(253) 520-3059,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedtilemarblegr.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:49,,,,,,,
5742,ADVANCED TILE AND CARPET,,,CONSTRUCTION CONTRACTOR,,,RENTON,WA,,(206) 539-9736,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedtileandcarpe.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:49,,,,,,,
5744,ADVANCED TILE SOLUTIONS LLC,,,CONSTRUCTION CONTRACTOR,,,CENTRALIA,WA,,(360) 481-1484,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedtilesolution.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:49,,,,,,,
5748,ADVANCED TRAFFIC CONTROL LLC,,,CONSTRUCTION CONTRACTOR,,,AUBURN,WA,,(425) 495-1079,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedtrafficcontr.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:51,,,,,,,
5749,ADVANCED TREE MANAGEMENT,,,CONSTRUCTION CONTRACTOR,,,KENT,WA,,(206) 291-5262,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedtreemanageme.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:51,,,,,,,
5750,ADVANCED TREE REMOVAL LLC,,,CONSTRUCTION CONTRACTOR,,,Duvall,WA,,(425) 209-7133,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedtreeremovall.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:51,,,,,,,
5754,ADVANCED UNDERGROUND UT LO INC,,,CONSTRUCTION CONTRACTOR,,,DEER PARK,WA,,(541) 678-0629,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedundergroundu.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:52,,,,,,,
5739,Advanced Technlgy Htg/Clg LLC,,,CONSTRUCTION CONTRACTOR,,,Spokane,WA,,(509) 270-8543,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedtechnlgyhtgc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:49,,,,,,,
5687,ADVANCED PROFESSNL HNDYMN LLC,,,CONSTRUCTION CONTRACTOR,,,CARNATION,WA,,(206) 941-5130,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedprofessnlhnd.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:39,,,,,,,
5691,ADVANCED PROTECTION SRVCS INC,,,CONSTRUCTION CONTRACTOR,,,PASCO,WA,,(509) 545-0752,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedprotectionsr.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:40,,,,,,,
5694,ADVANCED RADIANT TECH LLC,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(206) 783-4315,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedradianttechl.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:40,,,,,,,
5695,ADVANCED RADON TECH INC,,,CONSTRUCTION CONTRACTOR,,,SPOKANE,WA,,(509) 326-5127,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedradontechinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:40,,,,,,,
5699,ADVANCED RECOVERY CORPORATION,,,CONSTRUCTION CONTRACTOR,,,SHERIDAN,OR,,(866) 577-0617,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedrecoverycorp.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:40,,,,,,,
5696,ADVANCED RAIL MANAGEMENT CORP,,,CONSTRUCTION CONTRACTOR,,,St Petersburg,FL,,(321) 378-5979,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedrailmanageme.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:40,,,,,,,
5700,ADVANCED REFINISHING LLC,,,CONSTRUCTION CONTRACTOR,,,ARLINGTON,WA,,(425) 205-5712,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedrefinishingl.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:40,,,,,,,
5724,ADVANCED SEWER SOLUTIONS INC.,,,PLUMBING CONTRACTOR,,,GRAHAM,WA,,(253) 259-6957,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedsewersolutio.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:46,,,,,,,
5703,ADVANCED RENOVATION & RMDL LLC,,,CONSTRUCTION CONTRACTOR,,,TACOMA,WA,,(206) 327-1318,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedrenovationan.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:42,,,,,,,
5706,ADVANCED RESTORATION & CTG LLC,,,CONSTRUCTION CONTRACTOR,,,Kennewick,WA,,(509) 947-9875,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedrestorationa.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:43,,,,,,,
5708,ADVANCED RMDLNG/BLDG RPRS LLC,,,CONSTRUCTION CONTRACTOR,,,VANCOUVER,WA,,(971) 645-9524,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedrmdlngbldgrp.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:43,,,,,,,
5709,ADVANCED RMDLNG/DSGN CNTR LLC,,,CONSTRUCTION CONTRACTOR,,,KIRKLAND,WA,,(206) 214-5452,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedrmdlngdsgncn.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:43,,,,,,,
5711,ADVANCED ROOF DESIGN LLC,,,CONSTRUCTION CONTRACTOR,,,Roy,WA,,(253) 970-0433,,,,,,,,,,,,,,True,Roofing,,https://www.advancedroofdesignll.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:43,,,,,,,
5713,ADVANCED ROOFCRAFTERS LLC,,,CONSTRUCTION CONTRACTOR,,,CLINTON,WA,,(425) 745-5977,,,,,,,,,,,,,,True,Roofing,,https://www.advancedroofcrafters.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:43,,,,,,,
5712,ADVANCED ROOF SYSTEMS LLC,,,CONSTRUCTION CONTRACTOR,,,STANWOOD,WA,,(360) 387-9331,,,,,,,,,,,,,,True,Roofing,,https://www.advancedroofsystemsl.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:43,,,,,,,
5716,ADVANCED ROOFING TECHNOLGS INC,,,CONSTRUCTION CONTRACTOR,,,KEIZER,OR,,(503) 339-7234,,,,,,,,,,,,,,True,Roofing,,https://www.advancedroofingtechn.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:45,,,,,,,
5721,ADVANCED SEPTIC SERVICES,,,CONSTRUCTION CONTRACTOR,,,RAINIER,WA,,(360) 446-4718,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedsepticservic.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:46,,,,,,,
5704,ADVANCED RENOVATIONS,,,CONSTRUCTION CONTRACTOR,,,ARLINGTON,WA,,(425) 314-2710,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedrenovations.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:42,,,,,,,
5979,AFFINITY HOME & DESIGN LLC,,,CONSTRUCTION CONTRACTOR,,,WEST LINN,OR,,(503) 650-3090,,,,,,,,,,,,,,True,General Contractor,,https://www.affinityhomeanddesig.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:37,,,,,,,
5796,ADVANTAGE GARAGE DOOR REPAIR,,,CONSTRUCTION CONTRACTOR,,,ARLINGTON,WA,,(425) 418-8700,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagegaragedoorr.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:00,,,,,,,
5795,ADVANTAGE FIBERGLASS REPR LLC,,,CONSTRUCTION CONTRACTOR,,,SPOKANE,WA,,(509) 466-9480,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagefiberglassr.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:00,,,,,,,
5799,ADVANTAGE GROUP OF OREGON INC,,,ELECTRICAL CONTRACTOR,,,ALOHA,OR,,(503) 531-0765,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagegroupoforeg.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:01,,,,,,,
5805,ADVANTAGE INDUSTRIES LLC,,,CONSTRUCTION CONTRACTOR,,,DENVER,CO,,(720) 306-9600,,,,,,,,,,,,,,True,General Contractor,,https://www.advantageindustriesl.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:01,,,,,,,
5806,Advantage JC Excavating LLC,,,CONSTRUCTION CONTRACTOR,,,WARREN,OR,,(503) 396-2551,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagejcexcavatin.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:01,,,,,,,
5802,ADVANTAGE HEATING & A C LLC,,,CONSTRUCTION CONTRACTOR,,,SALEM,OR,,(503) 393-5315,,,,,,,,,,,,,,True,HVAC,,https://www.advantageheatinganda.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:01,,,,,,,
5809,Advantage Lock & Key,,,CONSTRUCTION CONTRACTOR,,,EAST OLYMPIA,WA,,(360) 754-4516,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagelockandkey.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:03,,,,,,,
5810,ADVANTAGE LOCK & KEY LLC,,,CONSTRUCTION CONTRACTOR,,,Spokane,WA,,(503) 841-1906,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagelockandkeyl.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:03,,,,,,,
5813,ADVANTAGE MOBILE LOCKSMITHS,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(206) 226-6702,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagemobilelocks.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:04,,,,,,,
5815,ADVANTAGE PAINTING INC,,,CONSTRUCTION CONTRACTOR,,,YAKIMA,WA,,(509) 225-9173,,,,,,,,,,,,,,True,Painting,,https://www.advantagepaintinginc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:04,,,,,,,
5814,ADVANTAGE ONE TILE & STONE,,,CONSTRUCTION CONTRACTOR,,,SNOHOMISH,WA,,(425) 238-9399,,,,,,,,,,,,,,True,General Contractor,,https://www.advantageonetileands.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:04,,,,,,,
5819,ADVANTAGE REAL EST MRKTNG LLC,,,CONSTRUCTION CONTRACTOR,,,BELLEVUE,WA,,(206) 486-4015,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagerealestmrkt.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:04,,,,,,,
5822,ADVANTAGE STUMP GRINDING,,,CONSTRUCTION CONTRACTOR,,,KINGSTON,WA,,(360) 689-7947,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagestumpgrindi.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:06,,,,,,,
5823,Advantage Utility Consult LLC,,,CONSTRUCTION CONTRACTOR,,,KENMORE,WA,,(425) 495-5564,,,,,,,,,,,,,,True,General Contractor,,https://www.advantageutilitycons.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:06,,,,,,,
5825,ADVANTEL INC,,,ELECTRICAL CONTRACTOR,,,SAN JOSE,CA,,(408) 954-5100,,,,,,,,,,,,,,True,General Contractor,,https://www.advantelinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:06,,,,,,,
5824,ADVANTAGE WINDOW COVERINGS INC,,,CONSTRUCTION CONTRACTOR,,,ANACORTES,WA,,(360) 299-8977,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagewindowcover.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:06,,,,,,,
5812,ADVANTAGE MECHANICAL SERVS LLC,,,CONSTRUCTION CONTRACTOR,,,WOODINVILLE,WA,,(425) 205-0452,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagemechanicals.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:04,,,,,,,
5978,AFFINITY GENERAL,,,CONSTRUCTION CONTRACTOR,,,ENUMCLAW,WA,,(253) 205-7080,,,,,,,,,,,,,,True,General Contractor,,https://www.affinitygeneral.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:37,,,,,,,
5983,AFFINITY NW LANDSCAPING LLC,,,CONSTRUCTION CONTRACTOR,,,Keizer,OR,,(503) 826-5124,,,,,,,,,,,,,,True,General Contractor,,https://www.affinitynwlandscapin.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:38,,,,,,,
5984,AFFINITY PNTG & FINISHES LLC,,,CONSTRUCTION CONTRACTOR,,,DES MOINES,WA,,(206) 790-3829,,,,,,,,,,,,,,True,General Contractor,,https://www.affinitypntgandfinis.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:38,,,,,,,
5837,ADVENTURE LANDSCAPE & CONST,,,CONSTRUCTION CONTRACTOR,,,PORT ORCHARD,WA,,(360) 621-0992,,,,,,,,,,,,,,True,General Contractor,,https://www.adventurelandscapean.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:09,,,,,,,
5918,AERIE REMODEL & CONST SRVS LLC,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(206) 910-7551,,,,,,,,,,,,,,True,General Contractor,,https://www.aerieremodelandconst.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:25,,,,,,,
5908,AEIWG CO,,,CONSTRUCTION CONTRACTOR,,,COVINGTON,WA,,(206) 683-5330,,,,,,,,,,,,,,True,General Contractor,,https://www.aeiwgco.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:23,,,,,,,
5789,ADVANTAGE ELV/ACCSS SYS CORP,,,CONSTRUCTION CONTRACTOR,,,ARLINGTON,WA,,(425) 806-6044,,,,,,,,,,,,,,True,General Contractor,,https://www.advantageelvaccsssys.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:58,,,,,,,
5966,AFCOMM LLC,,,CONSTRUCTION CONTRACTOR,,,SALEM,OR,,(503) 581-5550,,,,,,,,,,,,,,True,General Contractor,,https://www.afcommllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:34,,,,,,,
5792,ADVANTAGE ENERGY SOLUTIONS INC,,,CONSTRUCTION CONTRACTOR,,,VANCOUVER,WA,,(360) 601-7390,,,,,,,,,,,,,,True,General Contractor,,https://www.advantageenergysolut.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:00,,,,,,,
5985,AFFINITY REAL ESTATE MGMT INC,,,CONSTRUCTION CONTRACTOR,,,TACOMA,WA,,(253) 472-5400,,,,,,,,,,,,,,True,General Contractor,,https://www.affinityrealestatemg.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:38,,,,,,,
5776,ADVANTAGE CABINETS LLC,,,CONSTRUCTION CONTRACTOR,,,MILTON FREEWATER,OR,,(509) 200-8133,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagecabinetsllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:55,,,,,,,
5772,ADVANTAGE AUDIO VISUAL SYS LLC,,,ELECTRICAL CONTRACTOR,,,REDMOND,WA,,(425) 466-9959,,,,,,,,,,,,,,True,General Contractor,,https://www.advantageaudiovisual.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:55,,,,,,,
5782,ADVANTAGE DEMO & GRADING INC,,,CONSTRUCTION CONTRACTOR,,,TEMECULA,CA,,(951) 436-6808,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagedemoandgrad.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:58,,,,,,,
5783,ADVANTAGE DOORS USA,,,ELECTRICAL CONTRACTOR,,,NEWMAN LAKE,WA,,(509) 993-4921,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagedoorsusa.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:58,,,,,,,
5785,Advantage Drywall LLC,,,CONSTRUCTION CONTRACTOR,,,SPOKANE VALLEY,WA,,(509) 863-5459,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagedrywallllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:58,,,,,,,
5786,ADVANTAGE DRYWL & REP SER INC,,,CONSTRUCTION CONTRACTOR,,,Rathdrum,ID,,(208) 661-3351,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagedrywlandrep.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:58,,,,,,,
5788,Advantage Electric LLC,,,ELECTRICAL CONTRACTOR,,,EVERETT,WA,,(425) 766-1699,,,,,,,,,,,,,,True,Electrical,,https://www.advantageelectricllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:25:58,,,,,,,
5977,AFFINITY ELECTRIC LLC,,,ELECTRICAL CONTRACTOR,,,BATTLE GROUND,WA,,(971) 400-5354,,,,,,,,,,,,,,True,Electrical,,https://www.affinityelectricllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:37,,,,,,,
5855,Ady's Enterprise LLC,,,CONSTRUCTION CONTRACTOR,,,SPANAWAY,WA,,(253) 282-1955,,,,,,,,,,,,,,True,General Contractor,,https://www.adysenterprisellc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:12,,,,,,,
5826,ADVANTER HOME SOLUTIONS LLC,,,CONSTRUCTION CONTRACTOR,,,PASCO,WA,,(509) 380-1416,,,,,,,,,,,,,,True,General Contractor,,https://www.advanterhomesolution.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:06,,,,,,,
5830,ADVENT HOMES LLC,,,CONSTRUCTION CONTRACTOR,,,SHELTON,WA,,(360) 490-1570,,,,,,,,,,,,,,True,General Contractor,,https://www.adventhomesllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:07,,,,,,,
5831,ADVENT LLC,,,CONSTRUCTION CONTRACTOR,,,Nashville,TN,,(888) 207-0284,,,,,,,,,,,,,,True,General Contractor,,https://www.adventllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:07,,,,,,,
5835,ADVENTURE HOME BUILDER LLC,,,CONSTRUCTION CONTRACTOR,,,GOLDENDALE,WA,,(919) 418-4616,,,,,,,,,,,,,,True,General Contractor,,https://www.adventurehomebuilder.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:07,,,,,,,
5833,ADVENTURE BUILT LLC,,,CONSTRUCTION CONTRACTOR,,,LONGVIEW,WA,,(360) 957-2538,,,,,,,,,,,,,,True,General Contractor,,https://www.adventurebuiltllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:07,,,,,,,
5972,AFF GROUP INCORPORATED,,,CONSTRUCTION CONTRACTOR,,,FULLERTON,CA,,(800) 233-0445,,,,,,,,,,,,,,True,General Contractor,,https://www.affgroupincorporated.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:26:36,,,,,,,
5960,AF TILE CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,BONNEY LAKE,WA,,(360) 982-0089,,,,,,,,,,,,,,True,General Contractor,,https://www.aftileconstructionll.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:26:33,,,,,,,
5980,AFFINITY HOME SOLUTION,,,PLUMBING CONTRACTOR,,,EAST WENATCHEE,WA,,(509) 630-0456,,,,,,,,,,,,,,True,General Contractor,,https://www.affinityhomesolution.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:26:37,,,,,,,
5982,AFFINITY HOMES LLC,,,CONSTRUCTION CONTRACTOR,,,Camas,WA,,(360) 989-6316,,,,,,,,,,,,,,True,General Contractor,,https://www.affinityhomesllc.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:26:38,,,,,,,
5930,AEROSEAL LLC,,,CONSTRUCTION CONTRACTOR,,,Miamisburg,OH,,(937) 428-9300,,,,,,,,,,,,,,True,General Contractor,,https://www.aerosealllc.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:26:27,,,,,,,
5931,AEROSTONE COATINGS & CONSTR,,,CONSTRUCTION CONTRACTOR,,,SPOKANE,WA,,(509) 638-8205,,,,,,,,,,,,,,True,General Contractor,,https://www.aerostonecoatingsand.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:26:27,,,,,,,
5938,AES MECHANICAL SRVCS GROUP INC,,,CONSTRUCTION CONTRACTOR,,,TALLASSEE,AL,,(334) 252-0380,,,,,,,,,,,,,,True,General Contractor,,https://www.aesmechanicalsrvcsgr.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:26:29,,,,,,,
5941,AESTHETIC APPLICATIONS LLC,,,CONSTRUCTION CONTRACTOR,,,TACOMA,WA,,(253) 565-9071,,,,,,,,,,,,,,True,General Contractor,,https://www.aestheticapplication.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:26:29,,,,,,,
5948,AESTHETIC TILE LLC,,,CONSTRUCTION CONTRACTOR,,,AUBURN,WA,,(206) 861-2527,,,,,,,,,,,,,,True,General Contractor,,https://www.aesthetictilellc.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:26:31,,,,,,,
5987,Affinity Steel Inc,,,CONSTRUCTION CONTRACTOR,,,OREGON CITY,OR,,(503) 577-5780,,,,,,,,,,,,,,True,General Contractor,,https://www.affinitysteelinc.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:26:39,,,,,,,
5654,ADVANCED MECHANICAL/ELECT INC,,,CONSTRUCTION CONTRACTOR,,,YAKIMA,WA,,(509) 965-0249,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedmechanicalel.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:25:31,,,,,,,
5662,ADVANCED NW HOME IMPRVMNT LLC,,,CONSTRUCTION CONTRACTOR,,,BOTHELL,WA,,(206) 228-6425,,,,,,,,,,,,,,True,General Contractor,,https://www.advancednwhomeimprvm.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:25:34,,,,,,,
5666,ADVANCED PAINTING & MILLWORK,,,CONSTRUCTION CONTRACTOR,,,MOUNTLAKE TERRACE,WA,,(425) 260-8000,,,,,,,,,,,,,,True,Painting,,https://www.advancedpaintingandm.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:25:34,,,,,,,
5719,ADVANCED SEAMLESS RAIN GUTTERS,,,CONSTRUCTION CONTRACTOR,,,SPOKANE,WA,,(509) 655-3664,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedseamlessrain.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:25:45,,,,,,,
5730,ADVANCED SOFTWASH LLC,,,CONSTRUCTION CONTRACTOR,,,BATTLE GROUND,WA,,(360) 931-8325,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedsoftwashllc.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:25:46,,,,,,,
5732,ADVANCED SURFAC PRP/RSTRTN LLC,,,CONSTRUCTION CONTRACTOR,,,LA CENTER,WA,,(503) 481-6092,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedsurfacprprst.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:25:48,,,,,,,
5640,ADVANCED MASONRY & RSTRTN LLC,,,CONSTRUCTION CONTRACTOR,,,ARLINGTON,WA,,(206) 747-6774,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedmasonryandrs.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:25:28,,,,,,,
5641,"Advanced Mech Htg & Clg, LLC",,,ELECTRICAL CONTRACTOR,,,LONGVIEW,WA,,(360) 703-7113,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedmechhtgandcl.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:25:28,,,,,,,
5638,ADVANCED MAINTENANCE CO,,,CONSTRUCTION CONTRACTOR,,,VANCOUVER,WA,,(360) 601-1155,,,,,,,,,,,,,,True,General Contractor,,https://www.advancedmaintenancec.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:25:28,,,,,,,
5644,ADVANCED MECHANICAL & PLUMBING,,,PLUMBING CONTRACTOR,,,SEATTLE,WA,,(209) 676-7193,,,,,,,,,,,,,,True,Plumbing,,https://www.advancedmechanicalan.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:25:30,,,,,,,
5784,ADVANTAGE DOORS USA,,,CONSTRUCTION CONTRACTOR,,,NEWMAN LAKE,WA,,(509) 993-9217,,,,,,,,,,,,,,True,General Contractor,,https://www.advantagedoorsusa.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:25:58,,,,,,,
5798,ADVANTAGE GLASS & POLISH INC,,,CONSTRUCTION CONTRACTOR,,,LYNNWOOD,WA,,(360) 204-6179,,,,,,,,,,,,,,True,General Contractor,,https://www.advantageglassandpol.com,,,,,,,,,,,,,,,,,0.84,,,completed,2025-08-01 21:26:01,,,,,,,
