business_name,phone_number,address_line_1,address2,city,state,zip_code,website_url,confidence_score,is_home_contractor,mailer_category,processing_status,last_processed
88 WALLS LLC,(425) 382-9402,5506 180TH ST SE,APT B,BOTHELL,WA,,https://www.88wallsllc.com,0.83,True,General Contractor,completed,2025-08-01 20:50:26
ACE HEATING & COOLING,(509) 947-1821,72801 W 207 PRNW,,PROSSER,WA,,https://www.aceheatingandcooling.com,0.83,True,HVAC,completed,2025-08-01 21:06:44
A&LB EXCAVATION LLC,(253) 255-2483,5154 sw 326th pl,,FEDERAL WAY,WA,,https://www.aandlbexcavationllc.com,0.83,True,General Contractor,completed,2025-08-01 20:56:50
A & A CARPET LLC,(425) 740-4532,409 N Stillaguamish Ave,,Arlington,WA,,https://www.aandacarpetllc.com,0.83,True,General Contractor,completed,2025-08-01 20:50:40
A&R HANDYMAN AV/CNTR SRVS LLC,(360) 925-6864,3526 100TH PL NE,,MARYSVILLE,WA,,https://www.aandrhandymanav/cntr.com,0.83,True,Handyman,completed,2025-08-01 20:57:08
A&J SEAL COATING LLC,(360) 284-2484,522 W RIVERSIDE AVE,STE N,SPOKANE,WA,,https://www.aandjsealcoatingllc.com,0.83,True,General Contractor,completed,2025-08-01 20:56:45
A&J REMODELING,(206) 694-3512,24021 134TH CT SE,,KENT,WA,,https://www.aandjremodeling.com,0.83,True,General Contractor,completed,2025-08-01 20:56:44
4 SEASONS SERVICES LLC,(253) 257-6550,1115 E. 62nd St,,TACOMA,WA,,https://www.4seasonsservicesllc.com,0.83,True,General Contractor,completed,2025-08-01 20:48:27
A & E RENOVATIONS LLC,(425) 248-9121,9001 9TH PL SE,,LAKE STEVENS,WA,,https://www.aanderenovationsllc.com,0.83,True,General Contractor,completed,2025-08-01 20:51:17
A&P Concrete & Pools LLC,(479) 601-5583,PO Box 1794,,FAYETTEVILLE,AR,,https://www.aandpconcreteandpool.com,0.83,True,General Contractor,completed,2025-08-01 20:57:05
A & H HEATING & AC,(253) 267-1048,5422 136TH ST E,,PUYALLUP,WA,,https://www.aandhheatingandac.com,0.83,True,HVAC,completed,2025-08-01 20:51:23
911 HOME IMPROVEMENT PLLC,(253) 961-1058,34122 32nd Ave E,,EATONVILLE,WA,,https://www.911homeimprovementpl.com,0.83,True,General Contractor,completed,2025-08-01 20:50:32
509 VENTURES LLC,(509) 808-1301,1105 N KING JAMES LN,,LIBERTY LAKE,WA,,https://www.509venturesllc.com,0.83,True,General Contractor,completed,2025-08-01 20:49:48
A-MAC SEPTIC & EXCAVATION,(360) 662-6562,14405 OLYMPIC VIEW LOOP RD NW,,SILVERDALE,WA,,https://www.a-macsepticandexcava.com,0.83,True,General Contractor,completed,2025-08-01 20:58:33
ABSOLUTE EARTHWORKS,(360) 620-2804,5686 Minder Rd STE 101,,POULSBO,WA,,https://www.absoluteearthworks.com,0.83,True,General Contractor,completed,2025-08-01 21:04:11
3 D CONSTRUCTION LLC,(253) 203-5302,6529 S PARK AVE,,TACOMA,WA,,https://www.3dconstructionllc.com,0.83,True,General Contractor,completed,2025-08-01 20:46:35
ADDICOTT ROOFING INC,(425) 774-0806,18926 83rd Ave W,,EDMONDS,WA,,https://www.addicottroofinginc.com,0.83,True,Roofing,completed,2025-08-01 21:09:46
2VB CONSTRUCTION LLC,(971) 226-8478,PO Box 23624,,Portland,OR,,https://www.2vbconstructionllc.com,0.83,True,General Contractor,completed,2025-08-01 20:46:26
ABSOLUTE CONCRETE,(360) 687-5946,1908 NW 4TH ST,,BATTLE GROUND,WA,,https://www.absoluteconcrete.com,0.83,True,General Contractor,completed,2025-08-01 21:04:05
ACTION CONSTRUCTION,(509) 993-8285,10109 E 24th Ave,,SPOKANE,WA,,https://www.actionconstruction.com,0.83,True,General Contractor,completed,2025-08-01 21:08:14
AACRA BACKFLOW TESTING/REPAIR,(360) 631-0039,7010 73rd Pl SE,,SNOHOMISH,WA,,https://www.aacrabackflowtesting.com,0.83,True,General Contractor,completed,2025-08-01 21:00:42
ACTION MAN PLUMBING,(509) 947-7347,PO BOX 1076,,REPUBLIC,WA,,https://www.actionmanplumbing.com,0.83,True,Plumbing,completed,2025-08-01 21:08:26
A & J FENCING,(360) 771-4754,101 COWLITZ GARDENS LANE,,KELSO,WA,,https://www.aandjfencing.com,0.83,True,General Contractor,completed,2025-08-01 20:51:31
ABSOLUTELY THE BT T @ S IN LLC,(360) 840-7157,1424 WOODLAND DR,,MOUNT VERNON,WA,,https://www.absolutelythebtt@sin.com,0.82,True,General Contractor,completed,2025-08-01 21:04:43
360 PEST SOLUTIONS LLC,(360) 706-0734,8645 BURNS DR SW,,OLYMPIA,WA,,https://www.360pestsolutionsllc.com,0.82,True,General Contractor,completed,2025-08-01 20:47:26
A-Z GENERAL CONTRACTING LLC,(509) 386-1134,1924 Stevens St.,,WALLA WALLA,WA,,https://www.a-zgeneralcontractin.com,0.82,True,General Contractor,completed,2025-08-01 20:58:55
A & G ROOFING LLC,(360) 842-6892,15082 NOOKACHAMPS ROAD,,MOUNT VERNON,,,https://www.aandgroofingllc.com,0.82,True,Roofing,completed,2025-08-01 20:51:22
A JIA HOME REPAIR LLC,(206) 430-4374,8330 MARTIN LUTHER KING JR WAY,,SEATTLE,WA,,https://www.ajiahomerepairllc.com,0.82,True,General Contractor,completed,2025-08-01 20:53:56
1ST RESPONSE SPOKANE LLC,(509) 847-8777,3811 E QUEEN AVE,,SPOKANE,WA,,https://www.1stresponsespokanell.com,0.82,True,General Contractor,completed,2025-08-01 20:45:30
ADMIRALTY WOODCRAFTS LLC,(206) 305-0070,140 E MIDDLEPOINT RD,,PORT TOWNSEND,WA,,https://www.admiraltywoodcraftsl.com,0.82,True,General Contractor,completed,2025-08-01 21:10:15
A&R TALL CEDARS LLC,(425) 212-2210,"3726 BROADWAY, SUITE 301",,EVERETT,WA,,https://www.aandrtallcedarsllc.com,0.82,True,General Contractor,completed,2025-08-01 20:57:14
ADEPT ENTERPRISES LLC,(509) 218-2815,5622 N E STREET,,SPOKANE,WA,,https://www.adeptenterprisesllc.com,0.82,True,General Contractor,completed,2025-08-01 21:09:54
A A & ASSOCIATES,(425) 742-5434,929 149TH PL SW,,LYNNWOOD,WA,,https://www.aaandassociates.com,0.82,True,General Contractor,completed,2025-08-01 20:52:21
ADAPTIVE HOME SERVICES,(360) 970-0716,4510 5TH AVE NW,,OLYMPIA,WA,,https://www.adaptivehomeservices.com,0.82,True,General Contractor,completed,2025-08-01 21:09:37
A TOUCH OF GLASS,(208) 750-1064,3406 4TH ST,,LEWISTON,ID,,https://www.atouchofglass.com,0.82,True,General Contractor,completed,2025-08-01 20:55:40
509 BUILDERS,(509) 741-0667,1120 Cherry St.,,WENATCHEE,WA,,https://www.509builders.com,0.82,True,General Contractor,completed,2025-08-01 20:49:33
A 1 PROFESSIONAL RMDLING SLTNS,(509) 588-5609,312 W BONNEVILLE ST,,PASCO,WA,,https://www.a1professionalrmdlin.com,0.82,True,General Contractor,completed,2025-08-01 20:52:18
A&E GENERAL CONTRACTING,(253) 653-2906,16312 96TH AVENUE CT E,,PUYALLUP,WA,,https://www.aandegeneralcontract.com,0.82,True,General Contractor,completed,2025-08-01 20:56:24
A B E LANDSCAPING,(509) 492-0652,105 Swanson,,GALAX,VA,,https://www.abelandscaping.com,0.82,True,General Contractor,completed,2025-08-01 20:52:34
4M MASONRY LLC,(509) 470-2577,2207 3RD ST NE,,EAST WENATCHEE,WA,,https://www.4mmasonryllc.com,0.82,True,General Contractor,completed,2025-08-01 20:48:58
A&E FENCING OF WENATCHEE LLC,(509) 669-1616,3010 NW CASCADE AVE,,EAST WENATCHEE,WA,,https://www.aandefencingofwenatc.com,0.82,True,General Contractor,completed,2025-08-01 20:56:24
AARDVARK BARK BLWNG & LNDS LLC,(253) 531-3441,4906-B 112th St E,,TACOMA,WA,,https://www.aardvarkbarkblwngand.com,0.82,True,General Contractor,completed,2025-08-01 21:00:58
ABBA & SONS INC,(509) 679-3232,3865 Camas Creek Road,,PESHASTIN,WA,,https://www.abbaandsonsinc.com,0.82,True,General Contractor,completed,2025-08-01 21:01:50
A-1 LANDSCAPING SERVICE,(971) 506-7320,2610 NEALS LN,,VANCOUVER,WA,,https://www.a-1landscapingservic.com,0.82,True,General Contractor,completed,2025-08-01 20:58:07
A1 RETROFIT LLC,(360) 513-9848,1811 NE 84TH WAY,,VANCOUVER,WA,,https://www.a1retrofitllc.com,0.82,True,General Contractor,completed,2025-08-01 20:59:21
ACEZ DRYWALL LLC,(206) 816-4871,4953 ELM ST UNIT B,,EVERETT,WA,,https://www.acezdrywallllc.com,0.82,True,General Contractor,completed,2025-08-01 21:07:11
ABC SEALCOATING,(360) 910-4225,400 W. 8th Street,Unit 330,VANCOUVER,WA,,https://www.abcsealcoating.com,0.82,True,General Contractor,completed,2025-08-01 21:02:18
A HANDCRAFTED HOME RM & RS LLC,(208) 713-5257,P.O. BOX 106,,RAVENSDALE,WA,,https://www.ahandcraftedhomerman.com,0.82,True,General Contractor,completed,2025-08-01 20:53:41
A HANDY MAN,(541) 350-2190,217 North 63rd Ave,,YAKIMA,WA,,https://www.ahandyman.com,0.82,True,General Contractor,completed,2025-08-01 20:53:42
A A LANDSCAPE LLC,(541) 380-1101,1705 TUCKER RD,,HOOD RIVER,OR,,https://www.aalandscapellc.com,0.82,True,General Contractor,completed,2025-08-01 20:52:25
425 REMODEL LLC,(206) 353-0588,19114 SE 46TH WAY,,ISSAQUAH,WA,,https://www.425remodelllc.com,0.82,True,General Contractor,completed,2025-08-01 20:48:39
A & A HOME BUILDERS INC,(360) 271-5453,5057 NE Hazelnut Way,,KINGSTON,WA,,https://www.aandahomebuildersinc.com,0.82,True,General Contractor,completed,2025-08-01 20:50:46
ABSTON LOGGING LLC,(253) 906-9627,PO BOX 1457,,EATONVILLE,WA,,https://www.abstonloggingllc.com,0.82,True,General Contractor,completed,2025-08-01 21:04:44
ACTION WELDING AND DESIGN,(360) 722-2471,PO BOX 362,,DARRINGTON,WA,,https://www.actionweldinganddesi.com,0.82,True,General Contractor,completed,2025-08-01 21:08:35
A PI COMPANY LLC,(509) 628-6583,11103 E 32ND AVE,,SPOKANE VALLEY,WA,,https://www.apicompanyllc.com,0.82,True,General Contractor,completed,2025-08-01 20:54:35
ACCHOMES LLC,(253) 631-6006,26918 204TH AVE SE,,COVINGTON,WA,,https://www.acchomesllc.com,0.82,True,General Contractor,completed,2025-08-01 21:05:39
Absolute Lawn Care Service,(509) 985-6510,PO box 11151,,YAKIMA,WA,,https://www.absolutelawncareserv.com,0.82,True,General Contractor,completed,2025-08-01 21:04:21
360 FRAMING + LLC,(360) 787-7095,5139 NE 94TH AVE SUITE C,,VANCOUVER,WA,,https://www.360framing+llc.com,0.82,True,General Contractor,completed,2025-08-01 20:47:16
ADAMOSKY TECHNICAL SLTNS INC,(971) 288-6248,15511 NE 23RD ST,,VANCOUVER,WA,,https://www.adamoskytechnicalslt.com,0.82,True,General Contractor,completed,2025-08-01 21:09:18
A & M RESTORATION LLC,(360) 913-4392,1714 HEWITT AVE STE 304,,EVERETT,WA,,https://www.aandmrestorationllc.com,0.82,True,General Contractor,completed,2025-08-01 20:51:49
AB LANDSCAPING LLC,(206) 981-1916,P.O. BOX 408,,PASCO,WA,,https://www.ablandscapingllc.com,0.82,True,General Contractor,completed,2025-08-01 21:01:34
A-Z REMODEL LLC,(425) 397-1423,5610 SEAHURST AVE UNIT A,,EVERETT,WA,,https://www.a-zremodelllc.com,0.82,True,General Contractor,completed,2025-08-01 20:58:57
A-1 STRAIGHT LINE STRIP CO INC,(503) 364-0652,1745 BARNES AVE SE,,SALEM,OR,,https://www.a-1straightlinestrip.com,0.82,True,General Contractor,completed,2025-08-01 20:58:19
ABBS CO LLC,(509) 939-6156,28309 S. OLD HWY 195/118,,Spangle,WA,,https://www.abbscollc.com,0.82,True,General Contractor,completed,2025-08-01 21:01:59
ABSOLUTE EXCAVATING INC,(425) 238-0834,319 118TH DR NE,,LAKE STEVENS,WA,,https://www.absoluteexcavatingin.com,0.82,True,General Contractor,completed,2025-08-01 21:04:14
ACNW LLC,(208) 659-8215,2507 N VISTA RD,,SPOKANE,WA,,https://www.acnwllc.com,0.82,True,General Contractor,completed,2025-08-01 21:07:41
ABLE MAINTENANCE INC,(707) 545-5522,3224 REGIONAL PARKWAY,,SANTA ROSA,CA,,https://www.ablemaintenanceinc.com,0.82,True,General Contractor,completed,2025-08-01 21:03:00
"625 ELECTRIC, LLC",(425) 202-5738,10329 24th ST SE,,LAKE STEVENS,WA,,"https://www.625electric,llc.com",0.82,True,Electrical,completed,2025-08-01 20:50:00
ACME DRYWALL,(425) 903-1453,10211 180TH ST. SE,,SNOHOMISH,WA,,https://www.acmedrywall.com,0.82,True,General Contractor,completed,2025-08-01 21:07:32
ABM INDUSTRY GROUPS LLC,(206) 288-1600,14141 SOUTHWEST FWY,STE 400,SUGAR LAND,TX,,https://www.abmindustrygroupsllc.com,0.82,True,General Contractor,completed,2025-08-01 21:03:09
Accutint Of Bellevue,(425) 213-1060,12005 NE 12TH ST,STE 1,BELLEVUE,WA,,https://www.accutintofbellevue.com,0.82,True,General Contractor,completed,2025-08-01 21:06:21
A&R EXTERIOR MAINTENANCE LLC,(360) 481-2265,1930 Trosper Rd SW #K205,,TUMWATER,WA,,https://www.aandrexteriormainten.com,0.82,True,General Contractor,completed,2025-08-01 20:57:08
AAMO LLC,(253) 220-9059,1704 E 42ND ST,,TACOMA,WA,,https://www.aamollc.com,0.82,True,General Contractor,completed,2025-08-01 21:00:53
ACH DESIGN LLC,(206) 898-5565,3214 212TH AVE SE,,SAMMAMISH,WA,,https://www.achdesignllc.com,0.82,True,General Contractor,completed,2025-08-01 21:07:12
4 J ELECTRIC INC,(208) 746-5573,520 28th ST N,,LEWISTON,ID,,https://www.4jelectricinc.com,0.82,True,Electrical,completed,2025-08-01 20:48:16
ACTION PRO CONTRACTING LLC,(509) 230-7996,100 N HOWARD ST,STE W,SPOKANE,WA,,https://www.actionprocontracting.com,0.82,True,General Contractor,completed,2025-08-01 21:08:31
ABLL LANDSCAPING & CONST INC,(206) 966-0037,3901 H ST NE APT 2,,AUBURN,WA,,https://www.ablllandscapingandco.com,0.82,True,General Contractor,completed,2025-08-01 21:03:04
ABLE TREE SERVICE INC,(360) 403-9532,22627 SR 530 NE,,ARLINGTON,WA,,https://www.abletreeserviceinc.com,0.82,True,General Contractor,completed,2025-08-01 21:03:03
253 HOMES LLC,(253) 759-5399,5000 67th Ave W,,University Place,WA,,https://www.253homesllc.com,0.82,True,General Contractor,completed,2025-08-01 20:46:05
ABOUT TIME ENTERPRISES INC,(253) 318-2987,1528 N PROSPECT ST,,TACOMA,WA,,https://www.abouttimeenterprises.com,0.82,True,General Contractor,completed,2025-08-01 21:03:18
AA QUALITY SEPTIC LLC,(360) 410-0815,4778 PACIFIC HWY,,BELLINGHAM,WA,,https://www.aaqualitysepticllc.com,0.82,True,General Contractor,completed,2025-08-01 20:59:51
AA RATED COMPANY,(360) 588-4144,PO box 2614,"Mount Vernon, Wa",Mount Vernon,WA,,https://www.aaratedcompany.com,0.82,True,General Contractor,completed,2025-08-01 20:59:51
ABSOLUTE DRYWALL SERVICES LLC,(425) 754-3785,4008 132nd Pl NE,Unit 506,Marysville,WA,,https://www.absolutedrywallservi.com,0.82,True,General Contractor,completed,2025-08-01 21:04:11
A & R CLEANING,(360) 618-3362,8103 47TH AVE NE,,MARYSVILLE,WA,,https://www.aandrcleaning.com,0.82,True,General Contractor,completed,2025-08-01 20:51:57
A.B.A. Millwork Inst LLC,(425) 345-6567,5516 114th St SE,,EVERETT,WA,,https://www.a.b.a.millworkinstll.com,0.82,True,General Contractor,completed,2025-08-01 20:59:00
4406 FRANCIS AVE N LLC,(425) 212-2210,3726 BROADWAY  STE 301,,EVERETT,WA,,https://www.4406francisavenllc.com,0.82,True,General Contractor,completed,2025-08-01 20:48:40
A1SIDING LLC,(253) 883-8568,331 100TH ST S,,TACOMA,WA,,https://www.a1sidingllc.com,0.82,True,General Contractor,completed,2025-08-01 20:59:28
A & B Lawn Care & More LLC,(509) 264-6568,1215 WALLA WALLA AVE,,WENATCHEE,WA,,https://www.aandblawncareandmore.com,0.82,True,General Contractor,completed,2025-08-01 20:50:55
AAA GUTTERS LLC,(425) 244-2594,17727 31ST DR NE,,ARLINGTON,WA,,https://www.aaaguttersllc.com,0.82,True,General Contractor,completed,2025-08-01 21:00:11
5-Star Impeccable LLC,(509) 987-6311,1421 S Cedar Pl,,KENNEWICK,WA,,https://www.5-starimpeccablellc.com,0.82,True,General Contractor,completed,2025-08-01 20:49:27
AARON'S APPLIANCE & HNDYMN SRV,(425) 971-0330,10515 66th Ave E,,PUYALLUP,WA,,https://www.aaron'sapplianceandh.com,0.82,True,General Contractor,completed,2025-08-01 21:01:11
ABBOTT HOMES & RENOVATIONS LLC,(425) 281-8323,36358 SE 94TH ST,,SNOQUALMIE,WA,,https://www.abbotthomesandrenova.com,0.82,True,General Contractor,completed,2025-08-01 21:01:58
AA DECON,(360) 230-8337,1331 MEADOR AVE SUITE J-105,,Bellingham,WA,,https://www.aadecon.com,0.82,True,General Contractor,completed,2025-08-01 20:59:44
ABODU INC,(650) 398-0158,2424 EL CAMINO REAL,,REDWOOD CITY,CA,,https://www.aboduinc.com,0.82,True,General Contractor,completed,2025-08-01 21:03:15
A-PLUS HOME MAINTENANCE LLC,(253) 861-0210,29863 10TH AVE SW,,FEDERAL WAY,WA,,https://www.a-plushomemaintenanc.com,0.82,True,General Contractor,completed,2025-08-01 20:58:39
ACOSTA WINDOWS INSTALLER,(253) 285-9016,3314 96TH ST S TRLR 102,,LAKEWOOD,WA,,https://www.acostawindowsinstall.com,0.82,True,General Contractor,completed,2025-08-01 21:07:50
ACCURATE TILE AND STONE,(425) 330-0424,35 115th ST SE,,EVERETT,WA,,https://www.accuratetileandstone.com,0.82,True,General Contractor,completed,2025-08-01 21:06:18
AC CUSTOM METAL WORK LLC,(206) 349-6501,14027 SE 179th Place,,RENTON,WA,,https://www.accustommetalworkllc.com,0.82,True,General Contractor,completed,2025-08-01 21:04:56
A&D Funiture Restoration & Rpr,(425) 239-0757,16410 84TH ST NE,D#636,LAKE STEVENS,WA,,https://www.aanddfuniturerestora.com,0.82,True,General Contractor,completed,2025-08-01 20:56:18
A CUT ABOVE PRUNING SRVC INC,(509) 467-5799,5104 W RUSSETT CT,,SPOKANE,WA,,https://www.acutabovepruningsrvc.com,0.82,True,General Contractor,completed,2025-08-01 20:53:06
ACE N THE HLE FNDTNS&FTNGS LLC,(509) 276-0553,PO Box 1588,,DEER PARK,WA,,https://www.acenthehlefndtnsandf.com,0.82,True,General Contractor,completed,2025-08-01 21:06:50
ABC FASHION RENOVATION LLC,(971) 235-0256,275 HOSANNA CT NW,,SALEM,OR,,https://www.abcfashionrenovation.com,0.82,True,General Contractor,completed,2025-08-01 21:02:07
AC ENTERPRISES,(253) 334-9549,412 8TH ST SW,#3,AUBURN,WA,,https://www.acenterprises.com,0.82,True,General Contractor,completed,2025-08-01 21:04:58
360 RENOVATIONS LLC,(907) 957-6499,5523 Elaine Ave SE,,AUBURN,WA,,https://www.360renovationsllc.com,0.82,True,General Contractor,completed,2025-08-01 20:47:29
2310 FRANKLIN AVE E LLC,(425) 212-2210,3726 BROADWAY  STE 301,,EVERETT,WA,,https://www.2310franklinaveellc.com,0.82,True,General Contractor,completed,2025-08-01 20:45:48
4548 33RD LLC,(206) 419-6266,1010 SE Everett Mall Way,Ste 100,EVERETT,WA,,https://www.454833rdllc.com,0.82,True,General Contractor,completed,2025-08-01 20:48:42
A+ FENCE PRO CORP,(360) 226-2858,7163 Everett Rd.,,Ferndale,WA,,https://www.a+fenceprocorp.com,0.82,True,General Contractor,completed,2025-08-01 20:57:34
2-MILE ENERGY INC,(623) 328-7571,1060 N ELISEO FELIX JR WAY,SUITE 12,AVONDALE,AZ,,https://www.2-mileenergyinc.com,0.82,True,General Contractor,completed,2025-08-01 20:45:40
A PERFECT FLOOR,(503) 468-8019,786 STATE ROUTE 4,,NASELLE,WA,,https://www.aperfectfloor.com,0.82,True,Flooring,completed,2025-08-01 20:54:34
A-1 DOOR SERVICE-PLUS RMDLNG,(509) 547-9402,101 VALLEY DR,,BURBANK,WA,,https://www.a-1doorservice-plusr.com,0.82,True,General Contractor,completed,2025-08-01 20:57:55
ABC MECHANICAL SERVICES LLC,(509) 294-5038,118 W 30TH AVE,,SPOKANE,WA,,https://www.abcmechanicalservice.com,0.82,True,General Contractor,completed,2025-08-01 21:02:13
ACRES OF DIAMONDS INVEST LLC,(509) 539-0087,PO BOX 4430,,WEST RICHLAND,WA,,https://www.acresofdiamondsinves.com,0.82,True,General Contractor,completed,2025-08-01 21:08:01
A N G DIRT LLC,(253) 405-2655,25115 ORTING KAPOWSIN HWY E,,GRAHAM,WA,,https://www.angdirtllc.com,0.82,True,General Contractor,completed,2025-08-01 20:54:19
ACUTABOVE CONCRETE CREATNS INC,(949) 403-9665,19799 AUBURN LN,,YORBA LINDA,CA,,https://www.acutaboveconcretecre.com,0.82,True,General Contractor,completed,2025-08-01 21:08:50
ABW ENTERPRISE LLC,(206) 498-7739,605 2nd St #222,,SNOHOMISH,WA,,https://www.abwenterprisellc.com,0.82,True,General Contractor,completed,2025-08-01 21:04:52
911 RESTORATION WA INC,(971) 533-0214,13520 SE DIVISION ST,,PORTLAND,OR,,https://www.911restorationwainc.com,0.82,True,General Contractor,completed,2025-08-01 20:50:32
AAA QUALITY HOME REPAIRS LLC,(206) 327-8202,11900 NE 1st Street,STE 300,BELLEVUE,WA,,https://www.aaaqualityhomerepair.com,0.82,True,General Contractor,completed,2025-08-01 21:00:27
A+Onsite LLC,(360) 830-4765,PO BOX 1954,,SILVERDALE,WA,,https://www.a+onsitellc.com,0.82,True,General Contractor,completed,2025-08-01 20:57:49
2 DOGS NORTH WEST LLC,(360) 708-0424,1025 S 15TH ST,,MOUNT VERNON,WA,,https://www.2dogsnorthwestllc.com,0.82,True,General Contractor,completed,2025-08-01 20:45:34
ACTIVE MOLD CONTROL LLC,(503) 699-2910,12042 SE 172ND AVE,,CLACKAMAS,OR,,https://www.activemoldcontrolllc.com,0.82,True,General Contractor,completed,2025-08-01 21:08:43
93RD STREET INTERIORS LLC,(206) 295-3016,10938 NE 157th St,,BOTHELL,WA,,https://www.93rdstreetinteriorsl.com,0.82,True,General Contractor,completed,2025-08-01 20:50:35
AAA CONTRACTING INC,(253) 941-7064,349 Main Ave So,Ste 312,NORTH BEND,WA,,https://www.aaacontractinginc.com,0.82,True,General Contractor,completed,2025-08-01 21:00:03
ACTION CARPET CARE INC,(509) 586-0141,2212 S OLYMPIA,,KENNEWICK,WA,,https://www.actioncarpetcareinc.com,0.82,True,General Contractor,completed,2025-08-01 21:08:13
ABC BUILD LLC,(408) 627-9449,PO BOX 50026,,BELLEVUE,WA,,https://www.abcbuildllc.com,0.82,True,General Contractor,completed,2025-08-01 21:02:01
A & P CARPENTRY LLC,(253) 487-9407,24848 96TH AVE S,,KENT,WA,,https://www.aandpcarpentryllc.com,0.82,True,General Contractor,completed,2025-08-01 20:51:52
4HIM ENTERPRISES LLC,(509) 496-8008,63 LYLE AVE,,SELAH,WA,,https://www.4himenterprisesllc.com,0.82,True,General Contractor,completed,2025-08-01 20:48:54
AARONS RANDOM REPAIR & FAB LLC,(509) 514-6171,12522 E 15TH AVE,,SPOKANE VALLEY,WA,,https://www.aaronsrandomrepairan.com,0.82,True,General Contractor,completed,2025-08-01 21:01:20
ADAMS CONCRETE,(509) 881-9508,1428 TERRACE CT NE,,EAST WENATCHEE,WA,,https://www.adamsconcrete.com,0.82,True,General Contractor,completed,2025-08-01 21:09:21
8 Grace Home Imprmnt/Const LLC,(505) 363-3539,28428 34th Lane S,,AUBURN,WA,,https://www.8gracehomeimprmnt/co.com,0.82,True,General Contractor,completed,2025-08-01 20:50:21
