business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at,exported_at,export_batch_id
CAPTAINS CUSTOM SHOP LLC,CAPTACS771QA,CONSTRUCTION CONTRACTOR,10660 NE DRY CREEK WAY,,KINGSTON,WA,98346,(888) 230-8629,"MCGAUHEY, BENJAMIN LEONARD",https://www.captainscustomshop.com/,Storage & Closets,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 02:52:41.084448,,2025-08-02 05:26:41.711569,,
CARBON RIVER DOORS LLC,CARBORD879OW,CONSTRUCTION CONTRACTOR,PO Box 355,,ORTING,WA,98360,(253) 307-3801,"WHITAKER, JAMES SCOTT",https://carbonriverdoors.com,Garage Doors,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 02:55:06.159428,,2025-08-02 05:26:41.711569,,
CARDINAL BUILDING GROUP LLC,CARDIBG760KB,CONSTRUCTION CONTRACTOR,20601 193RD AVE CT E,,ORTING,WA,98360,(206) 228-0570,"RODRIGUEZ, TAYLOR KATE",https://cardinalbuildinggroup.com/,Bathroom/Kitchen Remodel,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 02:55:23.506349,,2025-08-02 05:26:41.711569,,
CARDINAL HEATING & AIR,CARDIHA751L7,ELECTRICAL CONTRACTOR,13649 NE 126th PL STE 101,,KIRKLAND,WA,98034,(425) 299-2182,"LAI, DANIEL A",https://cardinalheating.com/,Heating and Cooling,,,0.65,0.40,0.65,,completed,pending_review,2025-08-07 02:56:17.654482,,2025-08-02 05:26:41.711569,,
CAREAGE CONSTRUCTION INC,CAREACI827MU,CONSTRUCTION CONTRACTOR,PO BOX 1969,,GIG HARBOR,WA,98335,(253) 835-4457,"LYNN, EVELYN M",https://careageconstruction.com,General Contractor,,,0.50,0.60,0.50,,completed,pending_review,2025-08-07 02:57:17.047538,,2025-08-02 05:26:41.711569,,
CAREY HOMES LLC,CAREYHL871LF,CONSTRUCTION CONTRACTOR,22318 116th st SE,,Monroe,WA,98272,(425) 218-7491,"CAREY, JACKIE LYNN",https://www.carey-homes.com/about-us/,Home Builder,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 02:59:55.543945,,2025-08-02 05:26:41.711569,,
CARLIN CONSTRUCTION LLC,CARLICL798DC,CONSTRUCTION CONTRACTOR,18903 SE 284TH CT,,KENT,WA,98042,(253) 350-7458,"CARLIN, GARY WILLIAM",http://www.carlinsconstruction.com/orientalgardens.html,Landscaping,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:01:07.025389,,2025-08-02 05:26:41.711569,,
CARLISLE CLASSIC HOMES LLC,CARLICH981RL,CONSTRUCTION CONTRACTOR,7353 15th Ave NW,,SEATTLE,WA,98117,(206) 795-9253,"CARLISLE, ROBERT LEE",https://cchbuilds.com/,Bathroom/Kitchen Remodel,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:01:55.801724,,2025-08-02 05:26:41.711569,,
CARLY GRAY DESIGN LLC,CARLYGD762CL,CONSTRUCTION CONTRACTOR,229 35TH AVE E,,SEATTLE,WA,98112,(206) 861-5855,"GRAY, CAROLINE SYBIL",https://www.carlygraydesign.com/,Interior Design,,,0.50,0.60,0.50,,completed,pending_review,2025-08-07 03:07:01.739704,,2025-08-02 05:26:41.711569,,
CARMONA CONSTRUCTION LLC,CARMOCL853CF,CONSTRUCTION CONTRACTOR,9323 State Ave,,MARYSVILLE,WA,98270,(425) 249-2034,"CARMONA ROJAS, JUAN",https://carmona-construction.com,Concrete,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 03:08:30.970989,,2025-08-02 05:26:41.711569,,
CARPET & FLRNG SPECIALIST CORP,CARPEFS782O2,CONSTRUCTION CONTRACTOR,29740 130TH WAY SE,,AUBURN,WA,98092,(253) 335-9009,"DE LA MORA CHAVEZ, LETICIA",https://carpetflooringspecialists.com/,Flooring,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 03:11:42.489694,,2025-08-02 05:26:41.865370,,
CARPET CARE NORTHWEST,CARPECN799J7,CONSTRUCTION CONTRACTOR,1911 SW Campus Dr  #754,,Federal Way,WA,98023,(253) 261-7233,"Hawkins, Gregory Edwards",https://carpetcarenw.com,Carpet Cleaning,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 03:12:37.751437,,2025-08-02 05:26:41.865370,,
CARPET TO GO,CARPEG*961J1,CONSTRUCTION CONTRACTOR,12700 BEL-RED RD,,BELLEVUE,WA,98005,(425) 467-5923,"LONG, GARY DENNIS",https://carpettogo.com,Flooring,,,0.75,0.50,0.75,,completed,pending_review,2025-08-07 03:16:30.076073,,2025-08-02 05:26:41.865370,,
CARRAS CABINETS INC,CARRACI101QG,CONSTRUCTION CONTRACTOR,307 STATE AVE NE,,OLYMPIA,WA,98501,(360) 754-7330,"CARRAS, STEPHEN ARTHUR",http://carrascabinets.com/,Cabinets,,,0.50,0.80,0.50,,completed,pending_review,2025-08-07 03:18:30.240387,,2025-08-02 05:26:41.865370,,
CARRIAGE HOUSES NORTHWEST LLC,CARRIHN821OE,CONSTRUCTION CONTRACTOR,"12414 Hwy 99, Ste. 201",,EVERETT,WA,98204,(425) 513-1813,"GALLEY, KURT L",https://carriagehousesnw.com/,ADU Contractor,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:20:50.280983,,2025-08-02 05:26:41.865370,,
CARRIG CONSTRUCTION LLC,CARRICL866BZ,CONSTRUCTION CONTRACTOR,22935 NE 27TH PL,,SAMMAMISH,WA,98074,(425) 562-8162,"GORBY, DEAN JOSEPH",https://carrigconstruction.com/,Custom Homes,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:21:05.224623,,2025-08-02 05:26:41.865370,,
CARRIGAN ENTERPRISES INC,CARRIEI811MP,CONSTRUCTION CONTRACTOR,PO Box 172,,DUVALL,WA,98019,(206) 240-3433,"Carrigan, Kyle Patrick",https://carriganenterprisesinc.com/contact/,Dumpster Rental,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 03:21:34.371661,,2025-08-02 05:26:41.865370,,
CARROLL ELECTRIC LLC,CARROEL755C4,ELECTRICAL CONTRACTOR,712 NE 60TH ST,,SEATTLE,WA,98115,(206) 914-3243,"CARROLL, CAMERON JAMES",https://www.bizprofile.net/wa/seattle/carroll-electric-llc,Electrician,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:22:52.742654,,2025-08-02 05:26:41.865370,,
CARROLL WAKEMAN LLC,CARROWL844QC,CONSTRUCTION CONTRACTOR,158 29th Avenue,,SEATTLE,WA,98122,(206) 920-3638,"WAKEMAN, BRADLEY CARTER",https://carrollwakeman.com,Architecture & Design,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 03:23:23.220711,,2025-08-02 05:26:41.865370,,
CARSON ELECTRICAL,CARSOE*044RB,ELECTRICAL CONTRACTOR,18109 NE 138TH PL,,REDMOND,WA,980521224,(206) 714-4074,"CARSON, CAMPBELL",https://carsonelectrical.co.nz,Electrician,,,0.45,0.40,0.45,,completed,pending_review,2025-08-07 03:25:18.993697,,2025-08-02 05:26:41.865370,,
CARTER CONSTRUCTION INC,CARTECI983B2,CONSTRUCTION CONTRACTOR,401 ROCKEFELLER AVE,,EVERETT,WA,98201,(425) 238-7066,"CARTER, MICHAEL M",https://www.mikecarterconstruction.com/,Bathroom/Kitchen Remodel,,,0.55,1.00,0.55,,completed,pending_review,2025-08-07 03:25:38.491236,,2025-08-02 05:26:41.865370,,
CARTER FLOORS,CARTEF*831C2,CONSTRUCTION CONTRACTOR,6006 232ND PL SW,,MOUNTLAKE TERRACE,WA,98043,(206) 383-8559,"CARTER, BRETT WILLIAM",https://carterfloorsandmore.com,Flooring,,,0.50,0.40,0.50,,completed,pending_review,2025-08-07 03:25:51.477341,,2025-08-02 05:26:41.865370,,
CAS GENERAL CONTRACTOR LLC,CASGEGC774NC,CONSTRUCTION CONTRACTOR,5108 E D ST,,TACOMA,WA,98404,(206) 359-2656,"MARQUEZ RIOS, CESAR",https://www.bizprofile.net/wa/tacoma/cas-general-contractor-llc,General Contractor,,,0.50,0.60,0.50,,completed,pending_review,2025-08-07 03:27:16.738326,,2025-08-02 05:26:41.865370,,
CASA BONITA LLC,CASABBL786NU,CONSTRUCTION CONTRACTOR,718 Griffin Ave 146,,Enumclaw,WA,98022,(360) 504-7312,"SANDOVAL, ALEJANDRO ANTONIO",https://casasbonitacs.com/about-us,Bathroom/Kitchen Remodel,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 03:29:19.929882,,2025-08-02 05:26:41.865370,,
CASALI REMODELING LLC,CASALRL845P6,CONSTRUCTION CONTRACTOR,851 Garden Dr,,LYNDEN,WA,98264,(360) 536-4604,"Casali, Christopher James",https://www.casaliremodeling.com/,Bathroom/Kitchen Remodel,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 03:30:24.066073,,2025-08-02 05:26:41.865370,,
CASCADE ALARM LLC,CASCAAL963JT,ELECTRICAL CONTRACTOR,PO BOX 7459,,KENT,WA,98042,(206) 767-5800,CASCADE ALARM LLC,https://cascadealarm.com,Security Systems,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 03:31:15.032102,,2025-08-02 05:26:41.865370,,
CASCADE BUILT LLC,CASCABL906BK,CONSTRUCTION CONTRACTOR,4111 E Madison ST #104,,SEATTLE,WA,98112,(206) 354-3455,"SLOAN, DAVID RITCHIE",https://cascadebuilt.com,Home Builder,,,0.50,0.60,0.50,,completed,pending_review,2025-08-07 03:31:40.966104,,2025-08-02 05:26:41.865370,,
CASCADE COATINGS,CASCAC*848MA,CONSTRUCTION CONTRACTOR,639 Oxford St So,,TACOMA,WA,98465,(253) 906-9241,"McLaughlin, Walter James",https://www.cascadeconcretecoatings.com/blog/penntek-vs-epoxy-which-is-better-for-my-garage-floor,Garage Floors,,,0.65,0.40,0.65,,completed,pending_review,2025-08-07 03:35:37.708242,,2025-08-02 05:26:41.865370,,
CASCADE CONCRETE COATINGS LLC,CASCACC763DF,CONSTRUCTION CONTRACTOR,15725 NE 178TH PL,,WOODINVILLE,WA,98072,(425) 398-4321,"Schuler, Nicole Elizabeth",https://www.cascadeconcretecoatings.com/blog/15-best-bothell-washington-epoxy-garage-floor-concrete-coating-companies,Concrete,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 03:36:54.360797,,2025-08-02 05:26:41.865370,,
CASCADE CONSTRUCTION CO INC,CASCACC972BZ,CONSTRUCTION CONTRACTOR,3819 100th St SW,Suite 7A,Lakewood,WA,98499,(253) 531-7835,"ADAMS, RONALD A",https://cascademasonry.com/,Masonry,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 03:37:48.911130,,2025-08-02 05:26:41.865370,,
CASCADE CRAFTSMAN NW LLC,CASCACN772C1,CONSTRUCTION CONTRACTOR,PO BOX 1316,,STANWOOD,WA,98292,(425) 905-4113,"LIND, STEPHANIE TESSA",https://www.cascadecraftsman.net/,Concrete,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 03:38:28.950925,,2025-08-02 05:26:41.865370,,
CASCADE CUSTOM DECKS,CASCACD837RD,CONSTRUCTION CONTRACTOR,3500 167th pl sw,,LYNNWOOD,WA,98037,(425) 492-4240,"MEYERS, JEFFREY DANIEL",https://www.cascadecustomdeck.com/,Decks & Patios,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 03:38:51.149754,,2025-08-02 05:26:41.865370,,
CASCADE CUSTOM HOMES/DESGN INC,CASCACH001JO,CONSTRUCTION CONTRACTOR,35 NW Birch,,COUPEVILLE,WA,98239,(360) 675-0491,"ROBERTS, JON D",https://cascadecustomhomes.com/,Home Builder,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 03:39:11.008643,,2025-08-02 05:26:41.865370,,
CASCADE DRYWALL,CASCAD*900C4,CONSTRUCTION CONTRACTOR,PO BOX 993,,DARRINGTON,WA,98241,(425) 328-6372,"VALENCIA, SAMANTHA LEE",https://nwcascadedrywall.com/,Dry Wall,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:40:42.196231,,2025-08-02 05:26:41.865370,,
CASCADE FIRE SOLUTIONS INC,CASCAFS829K1,CONSTRUCTION CONTRACTOR,15111 105th Ave Ct E,#2,PUYALLUP,WA,983743747,(253) 697-0054,"WAGENBLAST, JAUNA LEE",https://cascadefiresolutions.com/,Fireplace,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 03:43:44.028126,,2025-08-02 05:26:41.865370,,
CASCADE GLASS CO,CASCAGC001OM,CONSTRUCTION CONTRACTOR,151 NICKERSON ST,,SEATTLE,WA,98109,(206) 284-1101,"CAVANAH, BRIAN P",https://cascadeglass.net/,Window/Glass Repair,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:45:23.268927,,2025-08-02 05:26:41.865370,,
CASCADE HANDYMAN LLC,CASCAHL774BR,CONSTRUCTION CONTRACTOR,33504 147TH AVE SE,,AUBURN,WA,98092,(206) 602-7385,"LUCAS, AMRA WHITECLOUD",https://www.cascadehandymanconstruction.com/,Handyman,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 03:46:18.604383,,2025-08-02 05:26:41.865370,,
CASCADE INTEGRATION INC,CASCAII964KG,ELECTRICAL CONTRACTOR,18214 104th Ave NE,,BOTHELL,WA,98011,(425) 487-2100,"DIVINE, JOHN A",https://www.cascadeintegration.com/,Electrician,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:48:48.869183,,2025-08-02 05:26:41.865370,,
"CASCADE JOINERY INC, THE",CASCAJI102K1,CONSTRUCTION CONTRACTOR,3225 Woburn Street,Suite 240,Bellingham,WA,98226,(360) 527-0119,"AUMENT, CRAIG LEROY",https://cascadejoinery.com/team/,Wood Floor,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 03:49:16.872664,,2025-08-02 05:26:41.865370,,
CASCADE LAWN DESIGN LLC,CASCALD879KZ,CONSTRUCTION CONTRACTOR,12027 27TH CT S,,BURIEN,WA,98168,(206) 769-7866,"DYE, CHRISTOPHER MICHAEL",https://cascadelawncare.com/,Landscaping,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 03:51:09.764883,,2025-08-02 05:26:41.865370,,
CASCADE LUMBER INC,CASCALI847M7,CONSTRUCTION CONTRACTOR,PO BOX 37,,STANWOOD,WA,98292,(360) 629-2119,"HOLZKNECHT, EVAN P",https://cascadelumber.com,Home Improvement,,,0.50,0.60,0.50,,completed,pending_review,2025-08-07 03:52:13.968292,,2025-08-02 05:26:41.865370,,
CASCADE MACHINERY & ELEC INC,CASCAME402BE,ELECTRICAL CONTRACTOR,4600 E MARGINAL WAY S,,SEATTLE,WA,98134,(206) 762-0500,"SPRING, JOHN E",https://www.cascade-machinery.com/locations/,Electrician,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 03:52:45.530401,,2025-08-02 05:26:41.865370,,
CASCADE MATERIALS LLC,CASCAML808O5,CONSTRUCTION CONTRACTOR,4616 25TH AVE NE #285,,SEATTLE,WA,98105,(800) 619-7031,"BARTLETT, BRIAN PAUL",https://www.cascadematerials.net/,Concrete,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 03:52:57.232210,,2025-08-02 05:26:41.865370,,
CASCADE MITIGATION,CASCAM*766RW,CONSTRUCTION CONTRACTOR,33 STRAWBERRY POINT RD,,BELLINGHAM,WA,98229,(360) 543-0606,"Mitchell, John Robert Jr",https://cascademitigation.com/,Mold Remediation,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:53:20.960543,,2025-08-02 05:26:41.865370,,
CASCADE MOLD INSPECTION LLC,CASCAMI831PF,CONSTRUCTION CONTRACTOR,PO BOX 1342,,ANACORTES,WA,98221,(360) 399-6204,"LARSON, LUKE PETER",https://cascademoldinspection.com,Mold Remediation,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 03:53:51.134926,,2025-08-02 05:26:41.865370,,
CASCADE PACIFIC PAINTING LLC,CASCAPP964PM,CONSTRUCTION CONTRACTOR,4205 SR 92,,LAKE STEVENS,WA,98258,(425) 345-0830,"JURVAKAINEN, RANDY ALLEN",http://cascadepacificpainting.com/,Painting,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:54:27.226702,,2025-08-02 05:26:41.865370,,
CASCADE RESTORATION CO,CASCARC959R8,CONSTRUCTION CONTRACTOR,3908 171st Ave SE,,SNOHOMISH,WA,98290,(206) 303-9707,"WELLNITZ, RYAN D",https://cascaderestorations.com/,Bathroom/Kitchen Remodel,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 03:56:02.302080,,2025-08-02 05:26:41.865370,,
CASCADE SPECIALTY LLC,CASCASL825QO,CONSTRUCTION CONTRACTOR,PO BOX 6157,,BELLEVUE,WA,98008,(425) 268-8604,"Palmer, Paul Michael",https://cascadespecialty.com,Flooring,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 03:58:11.439009,,2025-08-02 05:26:41.865370,,
CASCADE STEEL INC,CASCASI077NS,CONSTRUCTION CONTRACTOR,950 Industry Dr.,,SEATTLE,WA,98188,(206) 228-8109,"GERBER, JOSEPH ALTON",https://cascadesteelinc.com/about-us/,Concrete,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:58:36.341373,,2025-08-02 05:26:41.865370,,
CASCADE TREE CARE,CASCATC791RM,CONSTRUCTION CONTRACTOR,10715 NE 37th CT,,Kirkland,WA,98033,(425) 530-9697,"MEYERS, DERRICK",https://www.guildquality.com/pro/cascade-tree-care,Tree Service,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 03:59:25.298765,,2025-08-02 05:26:41.865370,,
CASCADE TREE SERVICE,CASCATS093O6,CONSTRUCTION CONTRACTOR,42889 RIVERS EDGE CT,,CONCRETE,WA,98237,(360) 826-3181,"JARMIN, KEVIN W",https://cascadetreeworkswa.com,Tree Service,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 04:01:05.028126,,2025-08-02 05:26:41.865370,,
CASCADE WATER GARDENS LLC,CASCAWG772P6,CONSTRUCTION CONTRACTOR,12209 314th AVE SE,,SULTAN,WA,98294,(206) 819-9689,"BOUFFIOU, ZACHARY EUGENE",https://cascadewatergardens.com/,Water Feature,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:02:46.631693,,2025-08-02 05:26:41.865370,,
CASCADIA DESIGN & BUILD LLC,CASCADB772LE,CONSTRUCTION CONTRACTOR,PO Box 1429,,Snohomish,WA,98291,(425) 999-3161,"GEBRIL, UMAR IBRAHIM",https://cascadiadesignandbuild.com/,Home Builder,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 04:03:57.256709,,2025-08-02 05:26:41.865370,,
"CASCADIA HOMES NW, LLC",CASCAHN807MO,CONSTRUCTION CONTRACTOR,4810 POINT FOSDICK DR #171,,GIG HARBOR,WA,98335,(253) 851-4663,"HECKER, BRIAN JOSEPH",https://cascadiahomes.net/,Home Builder,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 04:05:51.642880,,2025-08-02 05:26:41.865370,,
CASCADIA HOMESTEADS INC,CASCAHI821KU,CONSTRUCTION CONTRACTOR,1002 PINNEO RD,,EASTSOUND,WA,98245,(360) 472-0022,"WILD, ISSA",https://tinyhouseblog.com/stick-built/cascadiahomesteads/,Home Builder,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 04:06:12.153811,,2025-08-02 05:26:41.865370,,
CASCADIA HORTICULTURE LLC,CASCAHL761M9,CONSTRUCTION CONTRACTOR,5801 PHINNEY AVE N,STE 403,SEATTLE,WA,98103,(206) 889-0929,"HARMS, SHANE LEE",https://www.cascadiahorticulture.com/about,Landscaping,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 04:06:31.371709,,2025-08-02 05:26:41.865370,,
CASECO ASSOCIATES INC,CASECAI981NZ,CONSTRUCTION CONTRACTOR,PO BOX 67,,PORT ORCHARD,WA,98366,(360) 876-9213,"PAIGE, BRADLEY FRANKLIN",https://business.kitsapbuilds.com/list/member/caseco-associates-inc-24370,Excavation Services/Land Clearing/Site Preparation,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 04:07:43.933506,,2025-08-02 05:26:41.865370,,
CASEY CONSTRUCTION,CASEYC*865L6,CONSTRUCTION CONTRACTOR,6210 8th ave nw,,SEATTLE,WA,98107,(206) 650-8221,"CASEY, DANIEL MATHEW",https://caseyconstruction.biz/,Home Improvement,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 04:09:56.098452,,2025-08-02 05:26:41.865370,,
CASNE ENGINEERING INC,CASNEEI031MN,CONSTRUCTION CONTRACTOR,3545 FACTORIA BLVD SE  STE 200,,BELLEVUE,WA,98006,(425) 522-1000,"CLUTE, CURTIS E",https://casne.com/contact-us,Electrician,,,0.50,0.60,0.50,,completed,pending_review,2025-08-07 04:11:12.953341,,2025-08-02 05:26:41.865370,,
CASPERS BUILT LLC,CASPEBL854B6,CONSTRUCTION CONTRACTOR,4334 NE 42ND ST,,SEATTLE,WA,98105,(206) 571-1204,"CASPERS, JOSHUA SCOTT",https://www.caspersbuilt.com/,Bathroom/Kitchen Remodel,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 04:11:23.505542,,2025-08-02 05:26:41.865370,,
CASTLEBERRYS CARPENTRY LLC,CASTLCL771NS,CONSTRUCTION CONTRACTOR,2442 NW MARKET ST,# 413,SEATTLE,WA,98107,(206) 556-7527,"CASTLEBERRY, C LEBRON",https://castleberryscarpentry.com,Decks & Patios,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 04:14:09.819922,,2025-08-02 05:26:41.865370,,
CASTLES FLOORING LLC,CASTLFL780P5,CONSTRUCTION CONTRACTOR,13235 Se 160th pl,,Renton,WA,98058,(206) 571-1027,"LEYVA, JOSHUA MATTHEW",https://castlesflooring.com,Flooring,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 04:14:54.030700,,2025-08-02 05:26:41.865370,,
CATAPULT HEAVY CONST INC,CATAPHC169LF,CONSTRUCTION CONTRACTOR,14047 SR9,,MOUNT VERNON,WA,982738442,(360) 428-8811,"CHEEK, MYRON MELVIN",https://excavation-contractors.cmac.ws/catapult-heavy-construction-inc/23112/,Excavation Contractors,,,0.50,0.60,0.50,,completed,pending_review,2025-08-07 04:17:20.494733,,2025-08-02 05:26:41.865370,,
CATIO SPACES,CATIOS*870QR,CONSTRUCTION CONTRACTOR,7418 32ND AVE NW,,SEATTLE,WA,98117,(206) 919-0107,"CHOMOS, CYNTHIA LOUISE",https://catiospaces.com,Decks & Patios,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 04:19:49.738100,,2025-08-02 05:26:42.085273,,
CATO COMPANY LLC,CATOCCL926QG,CONSTRUCTION CONTRACTOR,PO BOX 1056,,LANGLEY,WA,98260,(360) 969-0058,"SMITH, CATO JON",https://www.catotreeservice.com/,Tree Service,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:20:04.879920,,2025-08-02 05:26:42.085273,,
CAV GLASS & WINDOW LLC,CAVGLGW843K7,CONSTRUCTION CONTRACTOR,5427 99TH AVE SE,,SNOHOMISH,WA,98290,(425) 923-7893,"VORDERBRUGGEN, CHRIS ALLEN",http://cavglassandwindow.com/,Window/Glass Repair,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 04:21:59.749448,,2025-08-02 05:26:42.085273,,
CAVALRY CONSTRUCTION LLC,CAVALCL757D4,CONSTRUCTION CONTRACTOR,10407 60TH AVE NE,,MARYSVILLE,WA,98270,(425) 327-9081,"MILAM, JEREMY JOSEPH JAMES",https://constructionmarysvillewa.com/,Concrete,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:22:31.382575,,2025-08-02 05:26:42.085273,,
CAVANAUGH CUSTOM HOMES INC,CAVANCH955KE,CONSTRUCTION CONTRACTOR,33688 BAMBOO LN,,MOUNT VERNON,WA,98274,(360) 422-6315,"CHRIEST, KENNETH ALAN",https://www.lakecavrealty.com/team-1,Home Builder,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 04:22:58.114410,,2025-08-02 05:26:42.085273,,
CAZ CONSTRUCTION,CAZCOC*800M1,CONSTRUCTION CONTRACTOR,2201 Humboldt St,,BELLINGHAM,WA,98225,(360) 389-1056,"Dunne, Daniel Howard",https://cazconstruction.com,Home Remodeling,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 04:25:34.201102,,2025-08-02 05:26:42.085273,,
CAZ ENVIRONMENTAL LLC,CAZENEL878RR,CONSTRUCTION CONTRACTOR,2201 Humboldt St,,BELLINGHAM,WA,98225,(360) 389-1056,"DUNNE, DANIEL HOWARD",https://www.cazenviro.com/,Mold Remediation,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 04:26:08.670103,,2025-08-02 05:26:42.085273,,
CB CONSTRUCTION,CBCONC*852P8,CONSTRUCTION CONTRACTOR,12012A 33RD AVE NE,,SEATTLE,WA,98125,(206) 683-6105,"LIND, CARL ROY",https://cbconstructionnw.com/,Bathroom/Kitchen Remodel,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:27:13.409140,,2025-08-02 05:26:42.085273,,
CB CRAFTWORKS LLC,CBCRACL800NG,CONSTRUCTION CONTRACTOR,745 Guard St,,FRIDAY HARBOR,WA,98250,(360) 298-4228,"BROWN, CARSON JACOB",https://cbcraftworks.com,Bathroom/Kitchen Remodel,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 04:27:39.029752,,2025-08-02 05:26:42.085273,,
CB HOME SERVICES LLC,CBHOMHS839OA,CONSTRUCTION CONTRACTOR,PO BOX 1238,,DUVALL,WA,98019,(206) 257-2220,"Hanneman, Dereck Scott",https://cbhomeservices.com/,Window Cleaning,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 04:28:05.031009,,2025-08-02 05:26:42.085273,,
CB PREMIER CONSTRUCTION LLC,CBPREPC850R2,CONSTRUCTION CONTRACTOR,1887 Main St Ste 210,,FERNDALE,WA,982489060,(360) 366-4524,"BURLING, CRAIG DUANE",https://www.thebluebook.com/iProView/1639802/cb-premier-construction-llc/general-contractors/locations-contacts/,General Contractor,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 04:28:45.441620,,2025-08-02 05:26:42.085273,,
CB SIDING CONSTRUCTION LLC,CBSIDSC797K8,CONSTRUCTION CONTRACTOR,11000 132nd Ave NE,,Redmond,WA,98052,(425) 414-9909,"CASTRO MARTINEZ, VILMA ELVIRA",https://cbsidingconstructionllc.com/,Siding,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 04:29:48.104627,,2025-08-02 05:26:42.085273,,
CBP SIDING LLC,CBPSISL797NU,CONSTRUCTION CONTRACTOR,2540 E BLACKBURN RD,,MOUNT VERNON,WA,98274,(360) 540-7663,"COVARRUBIAS-CRUZ, J JESUS",https://cbpsidingllc.com/about,Siding,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 04:32:51.576159,,2025-08-02 05:26:42.085273,,
CC DESIGN HOMES LLC,CCDESDH830O6,CONSTRUCTION CONTRACTOR,PO BOX 317,,MERCER ISLAND,WA,98040,(206) 235-8818,"CHEN, CHARLIE",https://www.ccdesignhomes.com/,Home Builder,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 04:34:26.633676,,2025-08-02 05:26:42.085273,,
CCC CONCRETE LLC,CCCCOCL777NW,CONSTRUCTION CONTRACTOR,24027 98TH AVE S,,KENT,WA,98030,(425) 789-4420,"CRUZ, CANDELARIO",https://cccconcrete.com/,Concrete,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:34:50.771568,,2025-08-02 05:26:42.085273,,
