business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at
ALEXANDER GOW FIRE EQUIP CO,ALEXAGF097NW,ELECTRICAL CONTRACTOR,1436 NW 53rd St,,SEATTLE,WA,98107,(206) 632-2810,"SCHULER, GREGORY M",http://www.gowfire.com/,Fire Protection,"Alexander Gow Fire Equipment Co. provides comprehensive fire protection services, including installation and inspection of fire suppression systems for commercial, industrial, and marine customers.","Fire Suppression Systems, Marine Fire Suppression Systems, Fire Equipment Inspections, Portable Fire Extinguishers, Commercial Fire Alarms",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:32:40.791851,,2025-07-31 19:40:29.906361
ALEXANDER GROUP NORTHWEST INC,ALEXAGN826PB,CONSTRUCTION CONTRACTOR,7400 NE 175TH ST,,KENMORE,WA,98028,(206) 547-9633,"ALEXANDER, JOHN DAVIS",https://www.procore.com/network/p/alexander-group-nw-kenmore,Landscaping,"Alexander Group NW is a construction company based in Kenmore, WA and specializes in Landscaping.","Landscaping, Irrigation, Landscape Design",0.75,0.65,0.90,,completed,pending_review,2025-07-31 20:32:54.439178,,2025-07-31 19:40:29.906361
ALEXANDER MOORE HOMES,ALEXAMH885N9,CONSTRUCTION CONTRACTOR,7804 RENTON ISSAQUAH RD SE,,ISSAQUAH,WA,98027,(425) 283-8749,"ALEXANDER, TODD EUGENE",https://www.alexandermoorehomes.org/,Home,"Alexander Moore Homes specializes in new residential construction and home remodeling, focusing on custom home building with attention to detail.","New construction, Home remodeling, Custom home building",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:32:48.957853,,2025-07-31 19:40:29.906361
ALEXANDER'S HEATING & AC LLC,ALEXAHA824OQ,CONSTRUCTION CONTRACTOR,PO BOX 1528,,BOTHELL,WA,980411528,(425) 825-3600,"ERDAHL, DARRIN PAUL",https://nextdoor.com/pages/alexanders-heating-air-conditioning-redmond-wa/,HVAC,"Alexander's Heating & Air Conditioning is a full-service heating and cooling contractor that provides residential and commercial HVAC services, including maintenance, repairs, and installations.","Air Conditioning, Heating, Fireplace Services, Heat Pumps, Water Heaters, Gas Pipe Services",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:32:59.310687,,2025-07-31 19:40:29.906361
ALFA TILE AND STONE WORKS,ALFATTS851O5,CONSTRUCTION CONTRACTOR,28040 243RD AVE SE,,MAPLE VALLEY,WA,98038,(253) 486-4216,"KLOCHANOV, DENIS",https://alfatileandstone.com/,Kitchen & Bath,"Expert Remodeling Contractor in Maple Valley & Greater Seattle, specializing in full-house renovations, kitchen & bath remodeling, and custom upgrades.","Full-house renovations, Kitchen remodeling, Bathroom remodeling, Tile and stone installation, Flooring solutions",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:33:35.449034,,2025-07-31 19:40:29.906361
ALFY'S ELECTRIC LLC,ALFYSEL801QZ,ELECTRICAL CONTRACTOR,1621 S TYLER ST,,TACOMA,WA,98405,(253) 988-6073,"ALFREDSON, KATHI A",https://www.alfyselectric.com/,Electrical,"Alfy's Electric is a family-owned electrical contractor based in Tacoma, WA, with 25 years of experience, providing a range of residential electrical services.","Troubleshooting and Repairs, Pre-Purchase Inspections, Kitchen and Bathroom Remodels, Interior and Exterior Lighting Upgrades, LED Retrofits, Service Upgrades/Panel Changes",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:33:44.820394,,2025-07-31 19:40:29.906361
ALKI FENCE COMPANY,ALKIFFC826JP,CONSTRUCTION CONTRACTOR,1037 CENTRAL AVE S,,KENT,WA,98032,(206) 444-6089,"NGU, DUC TROUNG",https://www.alkifence.com/,Fencing,"Alki Fence Company is a locally owned Fencing Company providing Cedar Fences, Chainlink Fences, maintenance and repairs in the Seattle Puget Sound area.","Cedar Fences, Chainlink Fences, Metal Fences, Iron Fences, Custom Fences and Gates, Fence Maintenance and Repairs",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:34:11.325328,,2025-07-31 19:40:29.906361
ALL ABOUT GARAGE DOORS LLC,ALLABAG764DJ,CONSTRUCTION CONTRACTOR,425 SE 155TH AVE,,VANCOUVER,WA,98684,(360) 980-4188,"LLANOS, LUCIO ENOC",https://www.clopaydoor.com/dealers/washington,Windows & Doors,"ALL ABOUT GARAGE DOORS LLC specializes in garage door installation and repair services in Vancouver, WA.","Garage door installation, Garage door repair, Garage door maintenance",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:34:23.131406,,2025-07-31 19:40:29.906361
ALL ABOUT GUTTERS,ALLABAG899NE,CONSTRUCTION CONTRACTOR,PO BOX 3118,,RENTON,WA,98056,(425) 228-9700,"ROSKAMP, STEPHEN JAMES",https://www.allaboutrainguttersseattle.com/,Roofing,"All About Gutters is a full-service rain gutter and gutter protection company providing installation, repair, and maintenance services in the greater Seattle area.","Gutter Installation, Gutter Repair, Gutter Maintenance, Gutter Cleaning, Gutter Protection Systems",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:34:26.160297,,2025-07-31 19:40:29.906361
ALL ABOUT PLUMBING LLC,ALLABAP757CM,PLUMBING CONTRACTOR,327 6TH AVE N,,AUBURN,WA,98001,(425) 209-6525,"SEIBERT, KORTNY LYN",https://nextdoor.com/pages/all-about-plumbing-llc-algona-wa/,Plumbing,"All About Plumbing LLC offers over 25 years of experience in providing affordable plumbing services in Auburn, WA, and surrounding areas.","Sewer line repair, Waterline repair, Leaky faucet repair, Water heater service",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:34:30.534495,,2025-07-31 19:40:29.906361
ALL ACCESS ROOFING & GTTRS LLC,ALLACAR824LK,CONSTRUCTION CONTRACTOR,1626 175TH PL SE,,BOTHELL,WA,98012,(206) 775-0246,"REBOLLEDO HERNANDEZ, PASCUAL",https://www.instantroofer.com/washington-roof-replacement-cost/bothell/,Roofing,"All Access Roofing & Gutters LLC is a roofing contractor based in Bothell, WA, providing roofing and gutter services to residential customers.","Roof Replacement, Gutter Installation, Roof Repair, Gutter Cleaning",0.75,0.65,0.90,,completed,pending_review,2025-07-31 20:34:48.397286,,2025-07-31 19:40:29.906361
ALL AMERICAN CONSTRUCTION LLC,ALLAMAC823C6,CONSTRUCTION CONTRACTOR,16420 SE MCGIVILLIVRAY,SUITE 103-862,VANCOUVER,WA,98683,(360) 609-5524,"SINE, MICHAEL W",https://allamericanconstruction.llc/,Remodeling,"All American Construction, LLC transforms homes in Vancouver WA, & surrounding areas with expert remodeling, repair & reconstruction services.","Kitchen Remodeling, Bathroom Remodeling, Home Additions, General Home Repairs, Dry Rot Repair, Water Damage Restoration, Reconstruction",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:34:45.567531,,2025-07-31 19:40:29.906361
ALL AMERICAN LAWN & LNDSCP LLC,ALLAMAL763QO,CONSTRUCTION CONTRACTOR,808 W MAIN # C,,PUYALLUP,WA,98371,(253) 244-1717,"PETERSON, DESIREE DANIELLE",https://api.nextdoor.com/pages/all-american-lawn-and-landscape-puyallup-wa/,Landscaping,"All American Lawn and Landscape is a fully licensed and insured family-owned business with close to 20 years of experience in total lawn care, offering personalized service and affordable maintenance plans.","Lawn maintenance, Aeration, Overseeding, Pressure washing",0.75,0.65,0.90,,completed,pending_review,2025-07-31 20:35:00.342061,,2025-07-31 19:40:29.906361
ALL AMERICAN LDSCPG/MAINT LLC,ALLAMAL866JT,CONSTRUCTION CONTRACTOR,PO Box 1683,,BATTLE GROUND,WA,98604,(360) 635-2909,"LISH, JEFFREY J",https://www.allamericanlandscapingandmaintenance.com/,Landscaping,"Full service commercial and residential landscape construction and maintenance company serving Clark County including Vancouver, Battle Ground, Ridgefield, and surrounding areas.","Paver Patios, Walkways, Driveways, Retaining Walls, Lawn Aeration, De-thatching, Snow Plow, Deicing Services, Irrigation Systems, Fencing, Decking",0.60,0.40,0.90,,completed,pending_review,2025-07-31 20:35:04.302322,,2025-07-31 19:40:29.906361
ALL AMERICAN MARINE INC,ALLAMAM836D8,CONSTRUCTION CONTRACTOR,1010 Hilton Avenue,,BELLINGHAM,WA,98225,(360) 647-7602,"BOLTON, BYRON NELSON",https://www.marinetechnologynews.com/companies/company/all-american-marine-200086,Marine Construction,"All American Marine, Inc. is an internationally recognized boat builder specializing in the design and construction of aluminum vessels, including hydrofoil-assisted catamarans and traditional monohulls for various industries.","Boat Building, Aluminum Fabrication, Hydrofoil Design, Marine Engineering",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:35:17.941894,,2025-07-31 19:40:29.906361
ALL AMERICAN RESTORATION SERVS,ALLAMAR803MT,CONSTRUCTION CONTRACTOR,2701 SOUTH J St,,TACOMA,WA,98409,(253) 691-0500,"MCCONNELL, BRANDON EUGENE",https://www.allamericanres.com/,Restoration,"All American Restoration Services is a local vendor specializing in water, fire, and storm damage restoration, assisting clients with the insurance repair process.","Water Damage Restoration, Fire Damage Restoration, Wind & Storm Damage Restoration, Emergency Response, Remodels, Leak Repair",0.75,0.65,0.90,,completed,pending_review,2025-07-31 20:35:10.346389,,2025-07-31 19:40:29.906361
ALL AROUND BUILDN/REMODEL LLC,ALLARAB824DM,CONSTRUCTION CONTRACTOR,1901 N Tower Ave,,CENTRALIA,WA,98531,(360) 269-5252,"Brown, Michael Clayton",https://allaroundbuildingandremodel.com/about-us,Handyman,"All Around Building and Remodel, LLC provides general contracting, home remodeling, and handyman services in the Centralia, WA area, focusing on local partnerships and quality craftsmanship.","General Contracting, Home Remodeling, Handyman Services, Cabinetry, Tile Work, Finish Work, Framing",0.60,0.40,0.90,,completed,pending_review,2025-07-31 20:35:23.383987,,2025-07-31 19:40:29.906361
ALL AROUND MECHANICAL LLC,ALLARAM906WR,CONSTRUCTION CONTRACTOR,900 NW Carty RD,,Ridgefield,WA,98642,(360) 896-2829,"COFFIELD, ROBERT JOSEPH",https://www.allaroundmech.com/,HVAC,"All Around Mechanical offers expert AC and heating repair, replacement, and installation in Ridgefield, WA, ensuring home comfort.","AC Repair, Heating Repair, AC Installation, Heating Installation, Maintenance Services, Indoor Air Quality Solutions",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:35:40.058056,,2025-07-31 19:40:29.906361
ALL AROUND MECHANICAL LLC,ALLARAM900BR,ELECTRICAL CONTRACTOR,900 NW Carty RD,,Ridgefield,WA,98642,(360) 896-2829,"COFFIELD, ROBERT J",https://www.allaroundmech.com/,HVAC,"All Around Mechanical LLC offers expert AC and heating repair, replacement, and installation services in Ridgefield, WA, focusing on residential and commercial comfort solutions.","AC Repair, Heating Repair, HVAC Installation, Heat Pump Installation, Indoor Air Quality Services",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:35:34.710022,,2025-07-31 19:40:29.906361
ALL BROTHERS ROOFING LLC,ALLBRBR798LM,CONSTRUCTION CONTRACTOR,2609 131st DR NE,,Lake Stevens,WA,98258,(425) 948-3338,"AYALA DEL PEON, EDGAR IVAN",https://allbrothersroofingllc.com/,Roofing,"All Brothers Roofing LLC specializes in roof repair and replacement services, offering durable and efficient roofing solutions to protect homes in Lake Stevens, WA.","Roof Repair, Roof Replacement, Shingle Roofing, Torch Down Roofing, Gutter Services",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:35:55.721812,,2025-07-31 19:40:29.906361
ALL CAPABLE CONSTRUCTION LLC,ALLCACC784QD,CONSTRUCTION CONTRACTOR,5656 S 302ND ST,,Auburn,WA,98001,(253) 339-8529,"DUBASIUK, NAZAR",https://www.allcapableconstruction.com/flooring-auburn-wa,Flooring,"All Capable Construction LLC provides expert flooring installation services in Auburn, WA, specializing in a variety of flooring materials including hardwood, tile, laminate, and vinyl.","Hardwood Flooring, Tile Flooring, Laminate Flooring, Vinyl Flooring, Luxury Vinyl Plank (LVP)",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:35:58.644633,,2025-07-31 19:40:29.906361
ALL CITIES PAINTING LLC,ALLCICP773RA,CONSTRUCTION CONTRACTOR,16805 20TH AVE W,,LYNNWOOD,WA,98037,(425) 435-5018,"HERNANDEZ, MARIO E",https://allcitiespainting.wordpress.com/,Painting,"All Cities Painting LLC is a professional painting company based in Washington State, specializing in both residential and commercial painting services with over 25 years of experience.","Exterior Painting, Interior Painting, Carpentry, Fencing, Certified Lead Removal, Pressure Washing",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:36:04.545417,,2025-07-31 19:40:29.906361
ALL CITY CONSTRUCTION,ALLCICC845MF,CONSTRUCTION CONTRACTOR,P O BOX 45534,,TACOMA,WA,98448,(253) 539-9234,"PIELAK, DANIEL WAYNE",https://allcityconstruction.org/contact-us,Plumbing,All City Construction is a small locally owned company specializing in sewer repair and waterline installation.,"Sewer Repair, Waterline Installation, High Speed Drain Cleaning, Video Inspection, Open Trench Method, Pipe Bursting, Pipe Lining, Sewer Care",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:36:07.418675,,2025-07-31 19:40:29.906361
ALL CITY FENCE CO,ALLCICF927KW,CONSTRUCTION CONTRACTOR,PO Box 84307,,Seattle,WA,98124,(206) 324-3747,"KOCH, RICK EDWARD (E)",https://www.allcityfence.com/,Fencing,"All City Fence has been building fences, security gates and handrails for customers in the Seattle area since 1953, offering both residential and commercial fencing solutions.","Residential Fencing, Commercial Fencing, Temporary Fencing, Security Gates, Handrails",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:36:13.851260,,2025-07-31 19:40:29.906361
ALL CITY GARAGE DOOR LLC,ALLCICG857LS,CONSTRUCTION CONTRACTOR,PO BOX 8559,,COVINGTON,WA,98042,(253) 639-4700,"ALQUIST, CHRISTOPHER MICHAEL",https://www.allcitygaragedoor.net/garage-door-repair-covington-wa/,Windows & Doors,"All City Garage Door specializes in garage door service, repair, sales, and installations for both residential and commercial clients in Covington, WA.","Garage door service, Garage door repair, Garage door sales, Garage door installation, Garage door opener installation, Spring replacement, Parts sales",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:36:17.469266,,2025-07-31 19:40:29.906361
ALL CITY SEWER REPAIR LLC,ALLCICS790KD,CONSTRUCTION CONTRACTOR,4730 UNIVERSITY WAY NE,,SEATTLE,WA,98105,(206) 566-3528,"RODRIGUES, DAIANE MAIA",https://allcitysewerrepair.com/,Plumbing,"All City Sewer Repair LLC offers fast sewer repair services, including burst pipes and clogged drains, with 24/7 emergency assistance in Seattle and surrounding areas.","Sewer repair, Emergency sewer services, Drain cleaning, Hydro jetting, Trenchless sewer repair, Sewer line inspection",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:36:27.860219,,2025-07-31 19:40:29.906361
ALL CLIMATE HEATING & A/C,ALLCLCH966C6,CONSTRUCTION CONTRACTOR,14907 NE 95th St,,REDMOND,WA,98052,(425) 746-3077,"BROWN, RUSSELL",https://www.allclimate.net/,HVAC,"All Climate Heating & Air Conditioning offers expert HVAC services in Redmond and surrounding areas, focusing on heating and cooling solutions for residential and commercial clients.","AC Repair, Air Conditioning Installation, HVAC Installation, Heating Installation, Heating Repair, Duct Cleaning, Indoor Air Quality Services, Generator Services, Electrical Services",0.64,0.40,1.00,,completed,pending_review,2025-07-31 20:36:31.977436,,2025-07-31 19:40:29.906361
ALL CLIMATE INC,ALLCLCI933N7,ELECTRICAL CONTRACTOR,14907 NE 95Th ST,,REDMOND,WA,98052,(425) 746-3077,"BROWN, RUSSELL",https://www.allclimate.net/,HVAC,"All Climate Heating & Air Conditioning offers expert HVAC services in Redmond and surrounding areas, focusing on heating and cooling solutions for residential and commercial clients.","Air Conditioning Installation, Air Conditioning Repair, Heating Installation, Heating Repair, Duct Cleaning, Indoor Air Quality Services, Electrical Services",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:36:35.289278,,2025-07-31 19:40:29.906361
ALL COMP ROOFING LLC,ALLCOCR894JM,CONSTRUCTION CONTRACTOR,2210 W MAIN STREET,107-236,BATTLE GROUND,WA,98604,(360) 609-3192,"BURRIS, CHRISTOPHER LEE",https://www.warnerroofinginc.com/battle-ground-wa-roofing-contractor,Roofing,All Comp Roofing LLC has been installing residential roofing in Washington and Oregon since 2007.,"Roof Installation, Roof Repair, Re-Roofing",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:36:40.173038,,2025-07-31 19:40:30.033510
ALL COUNTY HVAC LLC,ALLCOCH820BR,CONSTRUCTION CONTRACTOR,15515 NW 2ND AVE,,VANCOUVER,WA,98685,(360) 695-7730,"JOHNSON, MITCHELL SCOTT",https://allcountyelectricllc.com/,HVAC,"All County HVAC LLC provides heating, cooling, and duct work services in Vancouver, WA, and surrounding areas, alongside electrical services.","Heating Services, Cooling Services, Duct Work, Electrical Services",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:36:43.993252,,2025-07-31 19:40:30.033510
ALL COUNTY PLUMBING LLC,ALLCOCP795PK,PLUMBING CONTRACTOR,PO BOX 522,,BATTLE GROUND,WA,98604,(360) 883-2506,"VEACH, JOSHUA",https://allcountyplumbers.com/contact/,Plumbing,"All County Plumbing LLC offers plumbing services for both residential and commercial needs, including new construction plumbing.","Commercial Plumbing Services, New Construction Plumbing, Drain Cleaning",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:36:52.984915,,2025-07-31 19:40:30.033510
ALL COUNTY ROOTER LLC,ALLCOCR933CB,CONSTRUCTION CONTRACTOR,PO BOX 1013,,CENTRALIA,WA,98531,(360) 807-8962,"DAARUD JR, DALLAS ALANDA",https://allcountyrooter.com/hydro-jetting-i-camera-inspection-i-clogged-drains-i-septic-repairs-inlet-outlet-baffles/,Plumbing,"All County Rooter LLC is a trusted provider of plumbing services, specializing in drain cleaning and hydro jetting in Centralia, WA, and surrounding areas.","Drain Cleaning, Hydro Jetting, Sewer Cleaning",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:36:55.622694,,2025-07-31 19:40:30.033510
